date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,Year,home_team_attack_strength,away_team_attack_strength,home_team_defence_strength,away_team_defence_strength,home_team_id,away_team_id,home_win,away_win,FTR_Encode,FTR
2023-03-23,French Guiana,Dominican Republic,1.0,1.0,CONCACAF Nations League,Cayenne,French Guiana,False,2023,1.3093167701863355,2.5,0.833201581027668,0.9522303783173349,73,59,0,0,1,D
2023-03-23,Saint Martin,Saint Kitts and Nevis,1.0,3.0,CONCACAF Nations League,The Valley,Anguilla,True,2023,2.08300395256917,0.8,0.0,1.8598249576510446,182,180,0,1,0,A
2023-03-23,British Virgin Islands,Puerto Rico,1.0,3.0,CONCACAF Nations League,Road Town,British Virgin Islands,False,2023,0.9919066440805572,4.25,0.8927159796725015,0.8927159796725015,30,170,0,1,0,A
2023-03-24,Australia,Ecuador,3.0,1.0,Friendly,Sydney,Australia,False,2023,1.9342179559570865,1.4,0.7439299830604179,0.7141727837380011,12,60,1,0,2,H
2023-03-24,Japan,Uruguay,1.0,1.0,Friendly,Tokyo,Japan,False,2023,2.1255142373154796,2.8,0.29757199322416716,0.7141727837380011,108,235,0,0,1,D
2023-03-24,South Korea,Colombia,2.0,2.0,Friendly,Ulsan,South Korea,False,2023,1.4878599661208358,1.5,0.0,0.37196499153020895,200,45,0,0,1,D
2023-03-24,Kuwait,Philippines,2.0,0.0,Friendly,Kuwait City,Kuwait,False,2023,0.7651851254335728,1.1666666666666667,0.39676265763222285,0.9522303783173349,115,167,1,0,2,H
2023-03-24,Saudi Arabia,Venezuela,1.0,2.0,Friendly,Jeddah,Saudi Arabia,False,2023,1.041501976284585,1.3333333333333333,0.9352262644188111,0.42510284746309596,186,238,0,1,0,A
2023-03-24,Tahiti,New Caledonia,2.0,1.0,Friendly,Pirae,Tahiti,False,2023,1.785431959345003,3.0,0.0,0.5951439864483343,212,149,1,0,2,H
2023-03-24,Uzbekistan,Bolivia,1.0,0.0,Friendly,Jeddah,Saudi Arabia,True,2023,1.1902879728966687,0.8,0.9522303783173349,1.1902879728966687,236,25,1,0,2,H
2023-03-24,Nigeria,Guinea-Bissau,0.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False,2023,1.3390739695087521,1.0,0.7439299830604179,0.29757199322416716,153,90,0,1,0,A
2023-03-24,Cape Verde,Eswatini,0.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,2023,0.5951439864483343,0.0,0.9522303783173349,0.4959533220402786,38,66,0,0,1,D
2023-03-24,Burkina Faso,Togo,1.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True,2023,0.5951439864483343,1.5,0.5951439864483343,0.39676265763222285,33,221,1,0,2,H
2023-03-24,Cameroon,Namibia,1.0,1.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,2023,1.38866930171278,1.0,0.833201581027668,0.5951439864483343,36,146,0,0,1,D
2023-03-24,Guinea,Ethiopia,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,True,2023,0.833201581027668,0.8333333333333334,1.3390739695087521,0.8927159796725015,89,67,1,0,2,H
2023-03-24,Egypt,Malawi,2.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,2023,1.38866930171278,1.1666666666666667,0.29757199322416716,0.34008227797047674,61,128,1,0,2,H
2023-03-24,Uganda,Tanzania,0.0,1.0,African Cup of Nations qualification,Ismailia,Egypt,True,2023,0.29757199322416716,0.3333333333333333,0.5951439864483343,0.14878599661208358,230,216,0,1,0,A
2023-03-24,Mali,Gambia,2.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,2023,1.38866930171278,1.0,0.29757199322416716,1.38866930171278,131,76,1,0,2,H
2023-03-24,Ivory Coast,Comoros,3.0,1.0,African Cup of Nations qualification,Bouaké,Ivory Coast,False,2023,1.785431959345003,1.0,0.5951439864483343,1.0202468339114301,106,46,1,0,2,H
2023-03-24,DR Congo,Mauritania,3.0,1.0,African Cup of Nations qualification,Douala,Cameroon,True,2023,1.0712591756070018,1.6666666666666667,0.35708639186900054,0.833201581027668,55,134,1,0,2,H
2023-03-24,Equatorial Guinea,Botswana,2.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,2023,0.5951439864483343,1.6,0.5951439864483343,0.833201581027668,64,28,1,0,2,H
2023-03-24,Tunisia,Libya,3.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,2023,1.9838132881611144,0.75,0.69433465085639,0.8927159796725015,224,122,1,0,2,H
2023-03-24,South Africa,Liberia,2.0,2.0,African Cup of Nations qualification,Johannesburg,South Africa,False,2023,0.7033519839843951,0.75,0.7935253152644457,1.5870506305288914,199,121,0,0,1,D
2023-03-24,Senegal,Mozambique,5.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False,2023,1.4878599661208358,1.0,0.47611518915866746,0.9522303783173349,188,144,1,0,2,H
2023-03-24,Gibraltar,Greece,0.0,3.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,2023,0.0,1.8333333333333333,2.9757199322416716,0.5951439864483343,80,82,0,1,0,A
2023-03-24,France,Netherlands,4.0,0.0,UEFA Euro qualification,Paris,France,False,2023,2.9757199322416716,2.0,0.5951439864483343,0.7439299830604179,72,148,1,0,2,H
2023-03-24,Czech Republic,Poland,3.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,2023,1.1902879728966687,1.3333333333333333,0.5951439864483343,1.1902879728966687,54,168,1,0,2,H
2023-03-24,Moldova,Faroe Islands,1.0,1.0,UEFA Euro qualification,Chișinău,Moldova,False,2023,0.7439299830604179,0.25,0.9919066440805572,0.69433465085639,139,69,0,0,1,D
2023-03-24,Austria,Azerbaijan,4.0,1.0,UEFA Euro qualification,Pasching,Austria,False,2023,1.2894786373047242,1.2,0.29757199322416716,2.08300395256917,13,14,1,0,2,H
2023-03-24,Sweden,Belgium,0.0,3.0,UEFA Euro qualification,Stockholm,Sweden,False,2023,1.413466967814794,2.6,0.8927159796725015,0.47611518915866746,206,20,0,1,0,A
2023-03-24,Bulgaria,Montenegro,0.0,1.0,UEFA Euro qualification,Razgrad,Bulgaria,False,2023,0.35708639186900054,1.3333333333333333,1.1902879728966687,1.1902879728966687,32,141,0,1,0,A
2023-03-24,Serbia,Lithuania,2.0,0.0,UEFA Euro qualification,Belgrade,Serbia,False,2023,1.3093167701863355,1.5,0.5951439864483343,0.69433465085639,189,124,1,0,2,H
2023-03-24,Grenada,United States,1.0,7.0,CONCACAF Nations League,St. George's,Grenada,False,2023,0.7651851254335728,2.4375,1.785431959345003,0.8927159796725015,84,233,0,1,0,A
2023-03-24,Bahamas,Trinidad and Tobago,0.0,3.0,CONCACAF Nations League,Nassau,Bahamas,False,2023,0.39676265763222285,2.0,1.785431959345003,1.1902879728966687,15,223,0,1,0,A
2023-03-24,Nicaragua,Saint Vincent and the Grenadines,4.0,1.0,CONCACAF Nations League,Managua,Nicaragua,False,2023,1.785431959345003,2.25,0.8502056949261919,1.6366459627329193,151,183,1,0,2,H
2023-03-24,Belize,Guatemala,1.0,2.0,CONCACAF Nations League,Belmopan,Belize,False,2023,0.44635798983625075,0.8181818181818182,0.8927159796725015,1.0910973084886129,21,87,0,1,0,A
2023-03-24,Anguilla,Saint Lucia,1.0,2.0,CONCACAF Nations League,The Valley,Anguilla,False,2023,0.19838132881611142,2.0,2.9757199322416716,0.8502056949261919,7,181,0,1,0,A
2023-03-25,Bahrain,Palestine,1.0,2.0,Friendly,Arad,Bahrain,False,2023,0.5951439864483343,0.0,0.29757199322416716,0.69433465085639,16,162,0,1,0,A
2023-03-25,Bangladesh,Seychelles,1.0,0.0,Friendly,Sylhet,Bangladesh,False,2023,0.6695369847543761,0.6666666666666666,1.1902879728966687,1.38866930171278,17,190,1,0,2,H
2023-03-25,Bhutan,Laos,1.0,2.0,Tri Nation Tournament,Kathmandu,Nepal,True,2023,0.7439299830604179,0.0,1.041501976284585,0.8927159796725015,24,117,0,1,0,A
2023-03-25,Georgia,Mongolia,6.0,1.0,Friendly,Batumi,Georgia,False,2023,2.1821946169772257,0.0,1.1902879728966687,2.08300395256917,77,140,1,0,2,H
2023-03-25,Germany,Peru,2.0,0.0,Friendly,Mainz,Germany,False,2023,1.0202468339114301,0.3333333333333333,0.8927159796725015,0.8502056949261919,78,166,1,0,2,H
2023-03-25,Indonesia,Burundi,3.0,1.0,Friendly,Bekasi,Indonesia,False,2023,1.1052674034040495,2.3333333333333335,1.0712591756070018,1.5870506305288914,99,34,1,0,2,H
2023-03-25,Morocco,Brazil,2.0,1.0,Friendly,Tangier,Morocco,False,2023,0.7141727837380011,2.4,0.5951439864483343,0.8927159796725015,143,29,1,0,2,H
2023-03-25,Myanmar,Kyrgyzstan,1.0,1.0,Tri Nation Tournament,Imphal,India,True,2023,0.9522303783173349,0.5,1.2894786373047242,1.1902879728966687,145,116,0,0,1,D
2023-03-25,Thailand,Syria,1.0,3.0,Friendly,Dubai,United Arab Emirates,True,2023,1.1052674034040495,1.0,1.2646809712027105,0.44635798983625075,217,208,0,1,0,A
